REASON;JOB;BAD;LOAN;MORTDUE;VALUE;YOJ;DEROG;DELINQ;CLAGE;NINQ;DEBTINC;gDEBTINC
DebtCon;Other;0;21700;88313;139567;11;0;0;89,8395582;3;39,09887429;1
DebtCon;Self;1;40000;147224;225000;2;0;4;158,2;3;;3
;Other;1;10000;;;15;2;2;108,9333333;3;;3
HomeImp;Office;0;9400;53756;76077;12;2;0;244,1166529;2;33,37457063;1
HomeImp;Other;1;15000;40772;62025;;0;1;120,6;2;;3
HomeImp;ProfExe;0;13000;38200;64764;4;0;0;211,0666667;3;;3
DebtCon;Mgr;0;12800;76783;95007;6;0;0;140,9720223;2;42,15361693;1
DebtCon;Other;0;20100;20153;94279;21;0;0;227,1825172;2;36,6966301;1
HomeImp;Other;1;8600;;25000;0;6;0;64,86666667;2;;3
DebtCon;Other;0;26400;59288;87753;8;1;1;145,8824924;3;38,97248671;1
DebtCon;Other;0;24400;26366;54775;13;0;0;101,6362349;2;29,09588127;1
DebtCon;ProfExe;1;12300;49800;64000;23;0;2;232,3333333;3;;3
DebtCon;Other;0;26500;23742;77878;;2;1;99,37716841;2;28,87672375;1
DebtCon;Other;0;11000;89275;108653;15;0;0;206,9034809;2;37,74304708;1
;Other;0;23600;70769;183593;11;0;0;367,0984875;1;33,78919233;1
DebtCon;Self;0;22200;93947;116176;2;0;0;205,0294085;2;34,93940311;1
DebtCon;Other;0;14800;64365;85272;0;1;0;242,552368;2;29,81963439;1
DebtCon;Office;0;20400;44746;63433;5;0;0;176,3284966;2;36,67687831;1
DebtCon;Other;0;9400;61185;65302;1;0;2;117,1710044;2;35,61194388;1
DebtCon;Other;0;16200;95465;114758;7;0;0;298,4644353;2;32,6225601;1
DebtCon;Office;0;10800;70214;83882;4;1;2;172,7993009;3;38,58882359;1
DebtCon;Office;0;26400;44333;68945;18;0;0;173,4953921;2;32,34941205;1
DebtCon;ProfExe;1;19600;109500;136000;12;2;0;183,9666667;3;;3
DebtCon;Other;0;15200;71233;84439;1;0;0;242,9833214;2;32,21005036;1
DebtCon;Self;0;68700;197356;291242;10;0;0;217,8016474;2;29,42305804;1
DebtCon;Office;0;13100;69259;75149;11;0;0;240,4102919;3;40,73560441;1
DebtCon;Mgr;1;32400;103000;149500;12;1;0;88,23333333;2;;3
DebtCon;Sales;1;16200;118585;131940;5;0;0;202,3851699;2;23,97711222;1
DebtCon;Other;0;27000;77910;117590;4;0;0;91,8742111;2;38,49715498;1
DebtCon;Other;0;18600;72860;90347;0;1;1;104,0404669;2;36,02592528;1
DebtCon;ProfExe;1;50000;202601;288000;3;1;1;160,6666667;2;;3
DebtCon;Office;0;10000;66000;89145;9;0;0;215,0333333;3;;3
HomeImp;ProfExe;1;6500;96314;105800;27;0;0;475,8;2;;3
DebtCon;Other;1;10900;49352;56529;7;0;1;78,83361763;2;36,17495524;1
DebtCon;Office;0;11700;63724;82252;13;0;0;233,2488794;3;40,07527584;1
DebtCon;Other;0;28900;89945;124453;2;0;0;194,9102495;2;42,71977457;2
DebtCon;Other;0;26300;25530;79885;;1;1;105,6387889;2;29,92863683;1
DebtCon;Other;0;20000;32000;56373;1;0;0;113,5666667;1;;3
DebtCon;Other;0;17100;19126;88969;21;0;0;225,7062879;2;38,89637818;1
DebtCon;Office;0;15400;101981;145125;3;;;105,5525696;3;32,6994401;1
DebtCon;Other;1;15000;73500;105000;1;0;2;205,9333333;2;;3
DebtCon;Mgr;0;11700;78789;91342;5;0;0;128,3606742;2;41,95268179;1
HomeImp;Mgr;0;17800;13660;173360;23;0;0;78,8388988;2;30,06279232;1
HomeImp;Office;0;22000;;72304;9;0;0;120,5320184;2;20,17621345;1
DebtCon;Mgr;0;25300;51261;87025;4;0;0;249,8361848;2;31,65878641;1
DebtCon;Other;0;21600;41105;65411;25;0;0;303,2340527;3;35,24732771;1
HomeImp;Other;0;25300;;33975;23;0;0;79,16325954;2;27,17922554;1
DebtCon;Other;0;20300;21281;90551;22;0;0;219,0882238;2;37,15549756;1
DebtCon;Office;0;27700;54541;78832;0;0;0;186,0208426;2;39,61433498;1
DebtCon;Other;0;6500;58689;72557;0;0;1;94,00805286;2;34,89841307;1
HomeImp;Other;0;9800;52973;65481;10;0;0;101,4726677;2;36,878297;1
DebtCon;Other;0;11700;96532;107600;12;0;0;214,8698167;2;40,28741144;1
HomeImp;Self;0;50000;43689;104139;9;0;0;219,4172391;2;38,55938906;1
DebtCon;Other;0;20000;83205;132000;11;0;0;97,4;3;;3
HomeImp;Other;1;18400;88352;110216;1;0;0;376,7236428;3;47,83067113;2
DebtCon;Other;0;26900;45763;73797;23;;0;291,5916815;1;39,37085815;1
DebtCon;Other;0;10100;87942;106000;13;0;0;219,3852784;2;40,75164798;1
DebtCon;Office;0;10400;64336;77564;4;2;3;188,7800761;2;39,69998046;1
DebtCon;Sales;1;26900;69000;106500;0,6;0;1;115,7;2;;3
DebtCon;Other;0;26200;189252;241754;9;0;0;97,31488774;2;40,31269773;1
DebtCon;Office;0;13000;66014;85528;4;2;3;185,6449939;2;39,41871848;1
HomeImp;Self;0;25600;240092;263958;5;1;0;245,6794706;2;38,97353933;1
DebtCon;Self;0;21400;88147;115000;3;0;0;213,2333333;2;;3
DebtCon;Other;0;16800;58193;82942;1;0;0;320,0630097;3;42,84596286;2
DebtCon;ProfExe;0;37600;33388;71282;4;0;0;202,1125682;2;25,19652418;1
DebtCon;ProfExe;0;31200;234304;290923;14;0;1;260,9197759;2;27,05723429;1
DebtCon;ProfExe;0;25000;89000;122000;0;1;0;193,8;3;;3
DebtCon;ProfExe;1;20000;72000;103000;0,5;0;0;174,3;3;;3
;Other;1;12300;11300;39000;;5;1;170,4333333;3;;3
DebtCon;Other;1;25000;160000;220000;7;0;6;228,0666667;2;;3
HomeImp;ProfExe;0;16500;42317;66966;3;0;0;206,2383892;3;35,00637947;1
DebtCon;Other;0;14800;63508;87310;2;0;0;127,1652299;3;38,95372268;1
DebtCon;Other;0;27700;54617;87722;9;0;1;132,4113818;3;39,63110299;1
DebtCon;Other;0;14200;46320;62044;6;0;0;106,9838955;2;29,05790842;1
DebtCon;ProfExe;1;32000;33148;69965;13;2;4;112,5108654;3;36,02150867;1
DebtCon;Office;0;21100;91479;127110;25;0;0;279,4682367;3;33,07852222;1
DebtCon;ProfExe;0;26900;98324;129210;0;1;0;185,2058111;3;34,65064913;1
DebtCon;Other;1;17400;96590;112115;0;6;0;178,6595894;2;41,11788749;1
DebtCon;ProfExe;1;43300;217840;299171;31;0;0;232,2700678;1;43,1146909;2
HomeImp;Self;0;23100;235937;266793;5;1;0;242,6148614;2;36,88704865;1
DebtCon;Mgr;0;25600;77123;103014;1;;;231,7942011;3;43,67128143;2
DebtCon;Mgr;0;35200;234682;37079;2;0;1;216,6666372;2;40,41005141;1
DebtCon;Mgr;0;35200;239513;37076;0;0;1;183,3734523;2;40,7798487;1
DebtCon;ProfExe;0;38400;31458;71821;4;0;0;191,9755584;2;24,98536247;1
DebtCon;ProfExe;0;10200;59907;71580;14;0;0;237,9481372;2;36,40094666;1
DebtCon;Other;0;20200;88020;139200;10;0;0;99,04640244;3;39,91695729;1
DebtCon;Office;1;11700;62400;78000;20;0;0;216,0666667;2;;3
DebtCon;Other;1;15200;58000;77000;0,9;1;0;127,8666667;3;;3
HomeImp;Other;0;12800;29100;39264;7;0;0;93,39500247;2;31,28306102;1
DebtCon;ProfExe;1;13500;80223;108491;4;0;4;127,8;2;;3
DebtCon;Mgr;1;20000;73400;94000;9;0;0;270;2;;3
DebtCon;Other;0;9000;51091;68264;22;0;0;277,7556619;2;39,38731755;1
DebtCon;ProfExe;1;14600;124000;168000;4;0;0;146,8666667;2;;3
DebtCon;Other;0;9000;96884;110108;18;0;2;194,8;2;;3
DebtCon;Mgr;0;10500;74000;89000;6;0;0;138,0333333;2;;3
DebtCon;Self;0;70500;196690;288512;9;0;0;227,0271357;2;29,58230092;1
HomeImp;Self;0;24200;242111;266670;6;1;0;243,0031287;3;36,57538774;1
DebtCon;Office;1;20000;107000;146400;0,1;0;2;234,3333333;2;;3
DebtCon;ProfExe;0;25100;96627;128022;1;0;0;197,6334714;3;35,98054235;1
DebtCon;Mgr;0;17200;94937;133859;6;;;248,1588756;2;36,79087533;1
DebtCon;Mgr;0;19300;50554;76140;9;2;0;78,27662528;3;36,02690437;1
DebtCon;Other;0;7800;55394;63567;23;0;0;262,0143576;2;38,98393849;1
DebtCon;ProfExe;0;27600;112753;155166;6;0;0;124,9909552;3;32,08868135;1
DebtCon;Other;0;12000;98428;114820;16;0;1;188,1482082;2;36,73772128;1
DebtCon;Other;0;13900;71425;81012;2;0;0;242,9405141;2;32,17503606;1
HomeImp;Other;0;9300;;55350;9;0;0;308,3403318;2;33,6355254;1
DebtCon;Other;0;13500;91734;114906;12;0;0;211,8769451;3;38,10420812;1
HomeImp;Self;0;49900;45455;102971;9;0;0;197,9633093;2;42,06427923;1
DebtCon;ProfExe;0;11000;63314;69285;15;0;0;244,0177745;3;36,54257022;1
DebtCon;Other;0;10300;46609;63812;1;0;0;184,7884163;2;29,14003137;1
DebtCon;Office;0;15000;;48800;2;0;0;86,26666667;2;;3
DebtCon;Other;0;13000;61509;77065;6;0;0;172,8544902;2;35,39086131;1
DebtCon;Mgr;0;18200;50250;72000;10;2;0;75,06666667;3;;3
HomeImp;Mgr;0;18200;16386;170310;23;0;0;73,0072773;2;29,80460144;1
DebtCon;Other;0;16800;76852;90429;6;0;0;183,8430046;3;42,2970917;1
DebtCon;ProfExe;0;10800;61767;72668;15;0;0;228,9854532;3;37,91433471;1
DebtCon;;0;6400;51436;91284;4;0;0;209,6428984;2;31,97197121;1
DebtCon;Office;0;15800;101246;142340;2;;;109,2939326;2;33,77082855;1
DebtCon;Other;0;15600;51990;141518;1;0;0;272,5030662;3;39,30182319;1
HomeImp;Mgr;1;13500;83673;109000;2,3;0;1;238,4;3;;3
;Office;0;25000;23900;55700;2,5;0;0;116,6333333;2;;3
DebtCon;Office;0;17000;98451;138012;3;;;120,2389346;2;33,95359392;1
DebtCon;Other;0;13600;66754;80156;5;0;0;238,62182;3;31,55270697;1
DebtCon;Mgr;0;17100;92853;130864;6;;;244,7288109;3;37,49264563;1
DebtCon;Other;0;25000;188545;241279;9;0;0;102,5;2;;3
DebtCon;Other;0;10400;63505;75811;3;0;0;182,0920717;2;33,69078564;1
DebtCon;Other;0;14500;71511;88632;9;0;0;85,74814912;2;31,54781167;1
HomeImp;Self;0;50400;40140;103789;9;0;0;208,7665748;3;40,01526267;1
DebtCon;ProfExe;1;60000;86573;159920;7;0;5;332,7333333;3;;3
DebtCon;Other;0;15800;;30395;12;;;85,27403354;2;33,56526399;1
DebtCon;ProfExe;0;8700;58007;73069;14;0;0;240,4372819;3;37,89748089;1
HomeImp;Office;1;25000;105750;141000;15;1;2;305,3666667;2;;3
DebtCon;Office;0;10600;56352;75277;5;0;0;98,37727819;2;26,24239431;1
;Other;1;7100;39000;55000;12;0;1;192,7666667;2;;3
DebtCon;ProfExe;0;28600;136546;185507;0;0;0;212,3140985;3;40,51680131;1
DebtCon;Mgr;0;12800;77318;97616;6;0;0;125,5348018;2;39,46266339;1
DebtCon;Other;0;13600;90519;110885;12;0;0;201,8355908;3;39,66605441;1
HomeImp;Other;0;9300;;57650;11;1;0;308,3394397;2;31,55383541;1
DebtCon;Office;0;13200;69195;79252;13;0;0;248,7881303;3;41,90560462;1
HomeImp;Other;1;25900;21852;57518;2;0;0;80,16847942;2;31,98368604;1
DebtCon;Other;0;22400;71784;101695;;2;1;239,903304;2;42,81636756;2
DebtCon;ProfExe;0;28700;131767;214558;10;0;0;238,794891;2;20,52327227;1
HomeImp;Other;0;8000;;49000;11;1;0;310,4;2;;3
DebtCon;Other;1;17500;110603;142000;1;1;0;163,0666667;3;;3
DebtCon;;0;14800;38000;59000;6;1;0;107,5333333;2;;3
DebtCon;Other;0;20500;87892;136867;10;0;0;96,92964469;3;40,16291939;1
DebtCon;Office;0;10000;63218;76500;5;2;3;183,6666667;3;;3
DebtCon;Other;0;10500;88829;114962;13;0;0;206,212228;3;37,86494621;1
DebtCon;Sales;1;9100;78369;92000;0,2;0;0;180,8333333;3;;3
HomeImp;Other;1;20000;116932;138072;19;0;0;171,4666667;2;;3
DebtCon;Mgr;0;23600;56023;83659;5;0;0;267,7555345;2;32,20078133;1
DebtCon;Other;0;16400;73466;89453;4;0;0;198,8274238;3;41,52349741;1
DebtCon;ProfExe;0;28900;135770;188368;0;1;0;229,7532224;2;40,63187139;1
HomeImp;Other;0;11100;52029;71376;4;0;1;250,2521648;2;38,48364844;1
;Other;1;23000;58577;69327;4;0;2;110,4144797;2;133,5282704;2
DebtCon;ProfExe;0;28200;118728;160486;7;0;0;112,5208179;2;34,53734229;1
DebtCon;Other;0;16400;74904;92308;6;0;0;202,4904448;3;42,42034531;2
DebtCon;ProfExe;0;16400;47428;76483;4;0;0;232,3155447;3;33,10683578;1
HomeImp;ProfExe;1;7000;53194;81150;14;7;0;183,6333333;2;;3
HomeImp;Other;1;20200;33000;62400;1;0;0;123,8;2;;3
DebtCon;Other;0;13000;80277;106799;3;0;0;67,11166592;2;37,29777299;1
DebtCon;ProfExe;0;16400;50941;78801;4;0;0;266,040799;2;32,90435701;1
HomeImp;Self;0;24400;237543;261393;3;1;0;254,517448;2;37,90658567;1
HomeImp;ProfExe;1;29000;79000;;8;0;1;189,7;1;;3
DebtCon;Other;0;25100;73398;115065;5;0;0;88,60633747;2;42,05024445;1
DebtCon;Other;0;17500;17889;94453;19;0;0;244,3562274;2;35,74477089;1
DebtCon;Other;0;17600;48487;65665;6;0;0;100,1740038;2;43,76968491;2
HomeImp;Self;0;24300;236390;262210;6;0;0;243,0779001;2;36,90666497;1
DebtCon;Mgr;0;23800;76390;110315;7;0;0;275,9553562;2;29,71360104;1
DebtCon;Office;0;30600;54372;78653;0;0;0;156,4135697;3;40,61109433;1
HomeImp;Mgr;1;11900;54867;79000;1;0;0;182,6;2;;3
DebtCon;Mgr;0;33100;238018;44379;3;0;2;195,3652599;3;40,41559885;1
DebtCon;ProfExe;1;18300;60100;82506;10;3;1;171,4666667;2;;3
DebtCon;Other;0;17000;12613;85000;21;0;0;226,3666667;3;;3
DebtCon;Mgr;0;24800;82670;106563;8;0;0;302,984432;2;30,95648584;1
DebtCon;Other;0;12200;70722;81760;0;0;0;219,7852728;3;30,27700538;1
DebtCon;Other;0;28400;197852;243593;10;0;0;111,1086801;2;41,21496534;1
DebtCon;Other;0;15900;101412;119751;9;0;0;299,953098;2;30,1768704;1
DebtCon;Other;0;15200;69320;89644;11;0;0;91,74348238;2;31,11492975;1
DebtCon;Other;0;20800;156393;199881;7;0;0;;2;30,92340746;1
DebtCon;ProfExe;0;8600;58846;72733;14;0;0;233,1716005;3;39,77508785;1
DebtCon;Other;0;9800;54681;74097;2;0;1;106,8888937;3;36,61866086;1
DebtCon;ProfExe;0;27500;132000;179000;1;1;0;226,2333333;2;;3
DebtCon;Other;0;18100;22203;138057;8;0;0;356,9090675;1;40,87438208;1
DebtCon;ProfExe;0;32500;232057;286938;15;0;1;249,9549333;2;25,25477175;1
DebtCon;ProfExe;0;18600;84874;115759;9;0;0;146,0698108;3;39,83431993;1
DebtCon;Mgr;0;6800;49809;65074;7;;4;116,6327333;3;39,21502891;1
DebtCon;Other;0;16500;;29168;11;;;102,1303682;2;31,56688527;1
DebtCon;Other;0;15000;94705;114400;9;0;0;300,2666667;2;;3
DebtCon;ProfExe;0;13800;152441;184723;6;;0;217,2421291;3;40,82734463;1
HomeImp;ProfExe;1;25000;106282;167500;14;2;4;198,8666667;2;;3
DebtCon;Office;0;13700;64486;84759;4;2;3;182,1802565;3;37,07341346;1
HomeImp;ProfExe;1;27700;97834;132396;18;0;2;303,9519145;2;6,887024127;1
DebtCon;Mgr;0;12000;76674;97936;5;0;0;147,9142027;2;41,22576316;1
DebtCon;Mgr;0;34100;241545;42189;1;0;2;196,5542212;3;42,04270618;1
DebtCon;Other;0;23300;82472;110321;;0;0;174,2399806;2;37,91287247;1
HomeImp;Office;0;8900;75441;116950;26;0;0;322,7311957;2;33,78852367;1
DebtCon;Other;0;17600;64857;82449;1;0;0;312,882474;3;43,47886256;2
DebtCon;Other;1;15500;38900;60500;8;7;4;95,9;2;;3
DebtCon;Other;0;14000;42767;60950;7;0;1;117,6666667;3;;3
DebtCon;ProfExe;0;30100;138322;186139;2;0;0;215,750868;2;39,1891416;1
DebtCon;Other;1;13200;65997;88000;2;0;0;113,2333333;2;;3
DebtCon;Office;1;17000;48000;69000;25;0;0;351,0333333;3;;3
DebtCon;ProfExe;0;8600;66366;75957;8;0;0;72,91672107;2;39,66040874;1
DebtCon;Other;0;17200;52011;65800;7;0;1;120,3239792;2;30,55651187;1
DebtCon;Other;0;13600;39997;56571;6;0;0;111,0078189;2;38,77313698;1
DebtCon;Office;0;10600;63245;82041;3;1;3;184,5725782;3;38,21903431;1
HomeImp;Mgr;0;18600;15243;172611;25;0;0;73,44153854;2;29,0958828;1
DebtCon;Mgr;1;22000;96127;122000;24;0;2;301,3;3;;3
DebtCon;Office;0;12500;66163;83727;4;1;2;176,9352475;3;36,77463995;1
DebtCon;Office;0;10700;67065;96171;9;0;0;205,0076003;3;41,58720119;1
HomeImp;Mgr;0;17000;10866;171952;24;0;0;79,9919755;2;29,84695874;1
DebtCon;Office;0;30400;45747;78829;0;0;0;174,3637481;3;41,25679468;1
DebtCon;Mgr;0;11300;54984;63958;4;0;0;190,92093;1;28,08685484;1
DebtCon;Other;0;12400;49264;57923;0;0;0;182,0010415;2;27,00877688;1
HomeImp;Other;0;15300;88251;103063;18;0;0;127,5661883;3;28,17177747;1
DebtCon;Office;0;12900;64245;83823;13;0;0;246,8377195;3;40,56013033;1
DebtCon;Office;0;26000;47067;63292;17;0;0;174,6210154;2;33,67314644;1
DebtCon;ProfExe;0;50000;174900;250000;5,5;0;0;235,4333333;2;;3
;ProfExe;0;20900;152994;117934;4;0;0;98,50936023;3;32,31318716;1
DebtCon;Other;0;23400;45766;66192;26;0;0;284,7815723;2;35,9367948;1
HomeImp;Self;0;50100;48370;106233;8;0;0;193,6509051;3;39,93534357;1
HomeImp;Office;0;6500;22789;35836;1;0;0;110,5666667;2;;3
DebtCon;Other;0;23800;44372;67279;6;0;0;75,81397134;2;36,52956948;1
DebtCon;Other;0;13500;71698;93536;6;0;0;202,4658818;2;42,81473465;2
DebtCon;Other;0;15600;102881;117868;11;0;0;287,4411309;2;31,75987679;1
DebtCon;Other;0;14400;64500;83000;10;0;0;83,2;3;;3
DebtCon;Other;1;11700;63914;93707;7;3;0;162,579837;2;69,48065039;2
DebtCon;Other;0;21000;64100;85100;3,5;0;0;97,63333333;2;;3
DebtCon;Mgr;0;30800;129062;176389;13;0;0;184,3193761;2;40,89430209;1
DebtCon;Mgr;0;14200;100664;129166;4;;;255,6876484;2;38,74675979;1
DebtCon;Self;0;21400;90912;121714;3;0;0;221,515426;2;34,88554143;1
HomeImp;ProfExe;0;27100;140305;237302;27;0;0;349,5142676;2;37,42084716;1
HomeImp;Other;0;26300;;37310;26;0;0;92,85512943;2;27,21702865;1
HomeImp;Self;0;22600;239115;264462;5;0;0;244,1797304;2;36,70087055;1
DebtCon;Office;1;19900;93619;130000;9;2;5;210,9666667;2;;3
HomeImp;Office;0;8100;84822;123854;31;0;0;340,7444307;2;36,20511455;1
DebtCon;Office;0;34000;57025;103563;3;0;0;173,4941319;2;36,91389765;1
DebtCon;Office;0;12000;72786;84595;4;2;2;198,7693251;3;38,09020903;1
HomeImp;Other;0;27600;153063;202542;10;0;0;266,938956;2;42,82914582;2
DebtCon;Other;0;18900;69325;102438;;2;1;222,6522749;2;43,5240978;2
DebtCon;Other;0;22200;72293;98997;;2;1;242,2161953;2;42,77356841;2
DebtCon;Sales;1;12300;50230;70000;1;0;;184,3666667;2;;3
HomeImp;Self;0;24000;239568;266430;7;0;0;243,7324175;3;35,87195895;1
DebtCon;ProfExe;0;7600;133475;203936;1;0;0;87,45287008;2;37,00596784;1
DebtCon;Office;0;50000;44000;59000;12;0;1;102,5;2;;3
HomeImp;Other;0;9800;54861;71138;4;0;0;258,334618;2;36,03571287;1
HomeImp;Office;0;9400;81546;119128;30;0;0;328,1781237;2;34,15031938;1
DebtCon;Other;0;9700;98232;117321;19;0;2;194,4247179;2;36,95089224;1
HomeImp;ProfExe;0;14200;102512;128657;8;0;0;178,3390263;3;27,54114088;1
DebtCon;Other;1;9700;55986;73000;2,5;0;1;207,1666667;2;;3
DebtCon;ProfExe;0;59200;119000;198000;9;0;0;309,1333333;2;;3
DebtCon;Mgr;0;24700;77022;112172;9;0;1;306,8710779;2;30,12004195;1
DebtCon;ProfExe;1;24600;75636;112956;1;1;0;318,5461654;3;;3
DebtCon;Other;0;12900;105638;112608;17;0;2;208,3068822;2;39,67790581;1
DebtCon;ProfExe;0;26300;94916;127526;0;0;0;195,8476245;2;36,01849565;1
DebtCon;ProfExe;0;28900;225000;285000;15;0;1;258,7333333;2;;3
DebtCon;ProfExe;0;51100;178810;252724;6;0;0;252,9850717;2;39,35189319;1
DebtCon;ProfExe;0;37700;31687;76454;5;0;0;192,3516702;2;23,87340882;1
DebtCon;Other;0;21200;48273;71102;7;0;0;73,30309745;2;34,65925993;1
DebtCon;ProfExe;0;27300;127260;212953;9;0;0;244,1654213;3;21,24119477;1
DebtCon;Office;0;11300;66814;82021;4;2;3;173,7118385;3;38,55692945;1
HomeImp;Other;0;13700;32942;40143;8;0;0;65,00074225;2;30,26836885;1
DebtCon;ProfExe;0;53200;182033;258678;5;0;0;227,7177292;2;39,93135284;1
DebtCon;Other;1;11600;45917;60000;10;0;1;304,3666667;3;;3
DebtCon;Office;0;15700;;54557;2;0;0;93,04453952;2;41,25598551;1
DebtCon;Self;0;69000;197587;295551;10;0;0;211,7763912;3;30,35685652;1
DebtCon;Mgr;0;34100;241931;36486;1;0;2;196,0088316;3;42,45858179;2
DebtCon;Other;0;23700;82983;106877;;0;0;177,0176744;2;40,99520822;1
DebtCon;Mgr;0;16200;96049;129091;5;;;251,1608938;3;36,69216791;1
DebtCon;Office;0;18700;69954;104510;10;0;0;211,2433112;2;33,54985877;1
DebtCon;Mgr;0;9200;46707;60000;4;0;0;192,8;2;;3
HomeImp;Other;0;14700;33150;46053;8;0;0;76,91471756;2;30,69643481;1
HomeImp;Other;1;13400;5900;55320;3;2;2;234,0218164;3;19,089301;1
HomeImp;Other;0;20800;;130472;1;0;0;308,410354;3;29,66545241;1
HomeImp;Other;0;10500;;53907;10;0;0;308,2132622;2;34,40894842;1
HomeImp;Other;0;9000;53177;56782;9;0;0;106,500537;3;40,0841755;1
DebtCon;Office;0;30400;46948;80473;0;0;0;151,5970972;2;37,75387662;1
DebtCon;Other;1;20800;70758;;0;4;2;107,5333333;3;;3
DebtCon;ProfExe;0;29600;233916;291490;15;0;1;259,7334653;2;25,10508606;1
DebtCon;ProfExe;0;18600;80970;101244;0;0;0;272,882599;2;39,80899322;1
DebtCon;Mgr;1;21600;144276;190797;0;1;4;313,4273217;2;37,97135495;1
DebtCon;Other;0;21300;68544;89908;3;0;0;101,7740201;2;32,82545058;1
DebtCon;Office;0;18000;68000;98898;10;0;0;206,9666667;2;;3
DebtCon;ProfExe;0;13000;20200;37245;21;0;1;199,9;2;;3
HomeImp;Other;0;8100;;56386;11;1;0;294,6027668;2;32,38595617;1
DebtCon;Other;1;8300;82000;111000;6;2;2;214,1;2;;3
DebtCon;ProfExe;0;36300;35072;74829;4;1;0;195,5596417;2;23,01985524;1
DebtCon;Other;0;15900;69548;89775;1;0;0;230,6730803;2;30,10831743;1
DebtCon;Mgr;0;11700;55119;67931;4;0;0;199,4106992;2;27,61633851;1
HomeImp;Office;0;16400;85601;100078;;0;0;176,6987412;1;43,02747053;2
DebtCon;Mgr;0;26600;128238;165316;1;0;0;236,0659719;2;36,93931917;1
HomeImp;Mgr;1;10000;;65088;3,5;4;5;205,0666667;2;;3
DebtCon;Other;0;26200;75096;120859;4;0;0;107,1771177;2;38,55297875;1
DebtCon;Self;1;27300;106221;137727;3;0;0;300,5745108;3;32,5603594;1
DebtCon;ProfExe;0;15900;90017;114267;8;0;0;205,2183293;2;41,23051218;1
HomeImp;Other;0;8700;51950;67475;4,5;0;1;246,4666667;2;;3
HomeImp;Other;0;11000;;56851;10;0;0;308,4356492;2;31,07561658;1
DebtCon;Office;1;10000;41741;56000;3;0;0;20,23333333;2;;3
DebtCon;ProfExe;0;29900;230499;294326;15;0;1;250,4910072;2;27,92066177;1
DebtCon;ProfExe;0;15600;75701;106389;0;0;0;278,6803944;2;40,10825906;1
DebtCon;Other;1;25000;86000;;14;1;0;144,0333333;2;;3
DebtCon;Other;0;23000;48191;65080;26;0;0;302,8498839;2;33,87069555;1
DebtCon;Other;0;23500;86144;138953;13;0;0;110,0541983;3;41,8416909;1
HomeImp;Other;0;8500;64665;72376;4;0;0;70,93488077;3;40,30904123;1
DebtCon;Mgr;1;22300;75600;102000;5;0;1;64,93333333;2;;3
DebtCon;;0;8700;53073;83415;2;0;0;211,2687802;3;30,20150946;1
DebtCon;ProfExe;0;15700;46124;67964;6;0;0;155,7547891;2;28,79791858;1
DebtCon;ProfExe;0;29500;232801;289260;13;0;0;264,4315076;2;26,98136309;1
DebtCon;Mgr;0;10600;83217;101359;1;0;0;54,74662201;2;40,76038718;1
DebtCon;Other;0;14500;67956;80318;1;0;0;233,3972732;2;31,31641541;1
DebtCon;Office;0;20400;99781;128452;23;0;0;265,9508455;2;33,79937887;1
HomeImp;Other;0;25000;149000;202500;11;0;0;256,6666667;2;;3
HomeImp;Office;0;13600;66098;76014;12;0;0;245,6056956;1;43,39620458;2
DebtCon;Other;1;10500;41500;56247;8;0;1;70,03333333;2;;3
DebtCon;Other;1;26500;14000;45000;0;0;0;195,2333333;1;;3
DebtCon;Mgr;0;14000;92739;125000;6;;;248,6;3;;3
DebtCon;Office;0;19900;68830;107598;10;0;0;202,9341954;2;30,95751627;1
DebtCon;Other;0;22400;18371;38311;1;0;0;37,23500048;2;29,4760034;1
HomeImp;Self;0;50800;44992;108486;6;0;0;204,9624883;2;40,771305;1
DebtCon;Office;0;26300;114956;147793;3;;;296,5601544;2;43,80729316;2
DebtCon;Other;0;12900;69770;87000;6;0;0;201,9333333;3;;3
DebtCon;Mgr;1;20000;142500;190000;0,2;2;4;313,5333333;3;;3
DebtCon;Other;0;16000;77067;94613;5;0;0;207,4133904;3;41,05898907;1
DebtCon;Other;1;26000;43314;71303;8;0;7;246,3186749;3;43,21523351;2
DebtCon;Other;0;8800;51740;60852;23;0;0;277,5895886;3;39,88548381;1
DebtCon;ProfExe;0;60000;122729;207797;9;0;0;313,3343967;2;35,02857792;1
DebtCon;Mgr;1;11200;68990;81922;12;0;1;120,8858112;2;43,15987533;2
HomeImp;Mgr;1;14800;63800;96500;9;0;4;185,4333333;2;;3
HomeImp;Self;0;48800;47476;105332;9;0;0;194,1389185;3;40,65343467;1
DebtCon;Other;0;21400;7259;24770;;0;0;62,26356587;2;41,57670052;1
;Office;0;26500;29751;57501;1;0;0;114,359189;2;37,07547186;1
HomeImp;Office;0;21600;;65935;8;0;0;111,0680978;1;19,42908427;1
DebtCon;Office;1;9200;70715;85000;26;0;0;143,0666667;2;;3
HomeImp;Other;1;7800;;11702;0;0;0;44,62959157;2;21,27178537;1
DebtCon;ProfExe;0;16200;25329;37433;21;1;0;207,1595475;2;32,71808803;1
DebtCon;Other;0;21200;85092;139345;9;0;1;87,64505947;3;42,13884767;1
DebtCon;Other;0;24200;45902;70212;25;0;0;303,7624695;3;35,22386162;1
DebtCon;Office;0;16200;104896;137950;2;;;112,2830944;2;32,76133796;1
